Order_ID,Product_ID,Quantity,Unit_Price,Discount,Customer_ID,Order_Date,Sales_Channel,Payment_Method,Customer_Name,Customer_Segment,City,Province,Region,Product_Name,Category,Subcategory,unit_price_product,Cost_Per_Unit,Gross_Sales,Discount_Amount,Net_Sales,Total_Cost,Profit
ORD-02380,PROD-0117,4,59.3,0.05,CUST-0525,2025-08-24,Online,Credit Card,Sophia Young,Consumer,Edmonton,Alberta,West,Nova Walking Sneakers,Apparel,Footwear,59.3,30.94,237.2,11.86,225.34,123.76,101.58
ORD-02380,PROD-0114,6,46.53,0.0,CUST-0525,2025-08-24,Online,Credit Card,Sophia Young,Consumer,Edmonton,Alberta,West,Cedar Windbreaker,Apparel,Outerwear,46.53,23.7,279.18,0.0,279.18,142.2,136.98
ORD-02380,PROD-0034,3,123.52,0.1,CUST-0525,2025-08-24,Online,Credit Card,Sophia Young,Consumer,Edmonton,Alberta,West,Apex Shelf Rack,Furniture,Storage,123.52,63.22,370.56,37.06,333.5,189.66,143.84
ORD-02381,PROD-0065,1,42.62,0.05,CUST-0382,2025-05-12,Marketplace,Credit Card,James Harris,Consumer,Edmonton,Alberta,West,Pioneer Rice Cooker,Home & Kitchen,Appliances,42.62,27.55,42.62,2.13,40.49,27.55,12.94
ORD-02381,PROD-0017,1,271.38,0.15,CUST-0382,2025-05-12,Marketplace,Credit Card,James Harris,Consumer,Edmonton,Alberta,West,Pioneer Tablet Cover,Electronics,Mobile,271.38,170.32,271.38,40.71,230.67,170.32,60.35
ORD-02382,PROD-0009,1,122.59,0.1,CUST-0509,2024-01-01,In-Store,Credit Card,Zoe Parker,Corporate,Halifax,Nova Scotia,Atlantic,Nova Sound Bar,Electronics,Audio,122.59,87.97,122.59,12.26,110.33,87.97,22.36
ORD-02382,PROD-0081,2,167.73,0.0,CUST-0509,2024-01-01,In-Store,Credit Card,Zoe Parker,Corporate,Halifax,Nova Scotia,Atlantic,Nova Yoga Mat,Sports & Outdoors,Fitness,167.73,82.71,335.46,0.0,335.46,165.42,170.04
ORD-02382,PROD-0052,1,34.51,0.0,CUST-0509,2024-01-01,In-Store,Credit Card,Zoe Parker,Corporate,Halifax,Nova Scotia,Atlantic,Vista Document Tray,Office Supplies,Organization,34.51,23.4,34.51,0.0,34.51,23.4,11.11
ORD-02383,PROD-0021,6,321.01,0.2,CUST-0140,2024-10-12,Marketplace,Credit Card,Scarlett Scott,Consumer,Vancouver,British Columbia,West,Nova Standing Desk,Furniture,Office,321.01,273.37,1926.06,385.21,1540.85,1640.22,-99.37
ORD-02384,PROD-0117,3,59.3,0.0,CUST-0287,2024-01-06,Online,Credit Card,Nathan Walker,Small Business,Ottawa,Ontario,Central,Nova Walking Sneakers,Apparel,Footwear,59.3,30.94,177.9,0.0,177.9,92.82,85.08
ORD-02384,PROD-0105,2,65.54,0.05,CUST-0287,2024-01-06,Online,Credit Card,Nathan Walker,Small Business,Ottawa,Ontario,Central,Nova Zip Jacket,Apparel,Athleisure,65.54,46.37,131.08,6.55,124.53,92.74,31.79
ORD-02385,PROD-0070,4,225.17,0.0,CUST-0093,2024-05-19,Phone Order,Credit Card,Logan Martin,Home Office,Saskatoon,Saskatchewan,Prairies,Apex Water Pitcher,Home & Kitchen,Dining,225.17,159.81,900.68,0.0,900.68,639.24,261.44
ORD-02385,PROD-0119,1,153.1,0.1,CUST-0093,2024-05-19,Phone Order,Credit Card,Logan Martin,Home Office,Saskatoon,Saskatchewan,Prairies,Evergreen Trail Shoes,Apparel,Footwear,153.1,76.54,153.1,15.31,137.79,76.54,61.25
ORD-02385,PROD-0120,7,72.62,0.1,CUST-0093,2024-05-19,Phone Order,Credit Card,Logan Martin,Home Office,Saskatoon,Saskatchewan,Prairies,Aurora Indoor Slippers,Apparel,Footwear,72.62,41.48,508.34,50.83,457.51,290.36,167.15
ORD-02385,PROD-0102,4,121.36,0.0,CUST-0093,2024-05-19,Phone Order,Credit Card,Logan Martin,Home Office,Saskatoon,Saskatchewan,Prairies,Cedar Training Hoodie,Apparel,Athleisure,121.36,77.51,485.44,0.0,485.44,310.04,175.4
ORD-02386,PROD-0060,6,46.33,0.0,CUST-0119,2025-08-11,Online,Credit Card,Jack Thomas,Consumer,Hamilton,Ontario,Central,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,277.98,0.0,277.98,150.18,127.8
ORD-02387,PROD-0096,7,33.06,0.15,CUST-0089,2024-11-18,Online,Credit Card,Olivia Moore,Consumer,Calgary,Alberta,West,Aurora Bike Helmet,Sports & Outdoors,Cycling,33.06,15.22,231.42,34.71,196.71,106.54,90.17
ORD-02387,PROD-0047,2,12.61,0.1,CUST-0089,2024-11-18,Online,Credit Card,Olivia Moore,Consumer,Calgary,Alberta,West,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,25.22,2.52,22.7,15.9,6.8
ORD-02387,PROD-0030,1,57.35,0.0,CUST-0089,2024-11-18,Online,Credit Card,Olivia Moore,Consumer,Calgary,Alberta,West,Cedar Drafting Chair,Furniture,Seating,57.35,35.61,57.35,0.0,57.35,35.61,21.74
ORD-02388,PROD-0001,6,101.47,0.1,CUST-0474,2024-03-13,Marketplace,Debit Card,Sofia Jackson,Home Office,Calgary,Alberta,West,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,608.82,60.88,547.94,328.86,219.08
ORD-02388,PROD-0062,3,68.16,0.15,CUST-0474,2024-03-13,marketplace,Debit Card,Sofia Jackson,Home Office,Calgary,Alberta,West,Northwind Coffee Maker,Home & Kitchen,Appliances,68.16,35.23,204.48,30.67,173.81,105.69,68.12
ORD-02388,PROD-0033,3,74.33,0.0,CUST-0474,2024-03-13,Marketplace,Debit Card,Sofia Jackson,Home Office,Calgary,Alberta,West,Nova Drawer Unit,Furniture,Storage,74.33,39.6,222.99,0.0,222.99,118.8,104.19
ORD-02389,PROD-0073,3,85.44,0.05,CUST-0336,2025-12-16,Online,PayPal,Thomas Young,Consumer, HAMILTON ,Ontario,Central,Atlas Spice Rack,Home & Kitchen,Storage,85.44,42.33,256.32,12.82,243.5,126.99,116.51
ORD-02390,PROD-0077,2,252.19,0.05,CUST-0569,2025-08-09,Online,Cash,Chloe Patel,Home Office,Fredericton,New Brunswick,Atlantic,Pioneer Candle Set,Home & Kitchen,Decor,252.19,161.48,504.38,25.22,479.16,322.96,156.2
ORD-02390,PROD-0033,1,74.33,0.1,CUST-0569,2025-08-09,Online,Cash,Chloe Patel,Home Office,Fredericton,New Brunswick,Atlantic,Nova Drawer Unit,Furniture,Storage,74.33,39.6,74.33,7.43,66.9,39.6,27.3
ORD-02391,PROD-0061,1,132.61,0.0,CUST-0091,2025-10-01,Marketplace,Debit Card,Ava Scott,Small Business,Toronto,Ontario,Central,Atlas Blender,Home & Kitchen,Appliances,132.61,64.11,132.61,0.0,132.61,64.11,68.5
ORD-02392,PROD-0005,1,34.21,0.05,CUST-0552,2024-03-25,Online,PayPal,Harper Wilson,Consumer,Mississauga,Ontario,Central,Pioneer Webcam,Electronics,Accessories,34.21,23.17,34.21,1.71,32.5,23.17,9.33
ORD-02392,PROD-0034,3,123.52,0.05,CUST-0552,2024-03-25,Online,PayPal,Harper Wilson,Consumer,Mississauga,Ontario,Central,Apex Shelf Rack,Furniture,Storage,123.52,63.22,370.56,18.53,352.03,189.66,162.37
ORD-02392,PROD-0043,1,81.04,0.0,CUST-0552,2024-03-25,Online,PayPal,Harper Wilson,Consumer,Mississauga,Ontario,Central,Harbor Sticky Notes,Office Supplies,Paper,81.04,53.68,81.04,0.0,81.04,53.68,27.36
ORD-02393,PROD-0047,3,12.61,0.15,CUST-0480,2024-10-30,Online,Cash,Amelia Johnson,Corporate,Fredericton,New Brunswick,Atlantic,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,37.83,5.67,32.16,23.85,8.31
ORD-02393,PROD-0057,1,85.49,0.15,CUST-0480,2024-10-30,Online,Cash,Amelia Johnson,Corporate,Fredericton,New Brunswick,Atlantic,Nova Bubble Mailer,Office Supplies,Mailroom,85.49,51.85,85.49,12.82,72.67,51.85,20.82
ORD-02393,PROD-0033,1,74.33,0.05,CUST-0480,2024-10-30,Online,Cash,Amelia Johnson,Corporate,Fredericton,New Brunswick,Atlantic,Nova Drawer Unit,Furniture,Storage,74.33,39.6,74.33,3.72,70.61,39.6,31.01
ORD-02394,PROD-0058,3,52.43,0.2,CUST-0416,2024-10-06,Phone Order,Credit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Apex Shipping Scale,Office Supplies,Mailroom,52.43,26.68,157.29,31.46,125.83,80.04,45.79
ORD-02394,PROD-0025,8,405.16,0.15,CUST-0416,2024-10-06,Phone Order,Credit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Atlas Meeting Table,Furnitures,Office,405.16,272.93,3241.28,486.19,2755.09,2183.44,571.65
ORD-02394,PROD-0076,7,172.3,0.05,CUST-0416,2024-10-06,Phone Order,Credit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Vista Throw Blanket,Home & Kitchen,Decor,172.3,87.06,1206.1,60.3,1145.8,609.42,536.38
ORD-02395,PROD-0118,8,20.34,0.15,CUST-0561,2024-11-06,Phone Order,Credit Card,Ella Jackson,Home Office,Hamilton,Ontario,Central,Apex Slip-On Shoes,Apparel,Footwear,20.34,12.38,162.72,24.41,138.31,99.04,39.27
ORD-02396,PROD-0007,5,117.78,0.3,CUST-0306,2025-02-19,Marketplace,Debit Card,Mia Lee,Small Business,Montreal,Quebec,East,Harbor Noise Cancelling Headset,Electronics,Audio,117.78,102.71,588.9,176.67,412.23,513.55,-101.32
ORD-02396,PROD-0058,4,52.43,0.05,CUST-0306,2025-02-19,Marketplace,Debit Card,Mia Lee,Small Business,Montreal,Quebec,East,Apex Shipping Scale,Office Supplies,Mailroom,52.43,26.68,209.72,10.49,199.23,106.72,92.51
ORD-02397,PROD-0021,4,321.01,0.1,CUST-0460,2025-09-26,Online,Credit Card,Isla Campbell,Small Business,Mississauga,Ontario,Central,Nova Standing Desk,Furniture,Office,321.01,273.37,1284.04,128.4,1155.64,1093.48,62.16
ORD-02397,PROD-0027,1,475.67,0.15,CUST-0460,2025-09-26,Online,Credit Card,Isla Campbell,Small Business,Mississauga,Ontario,Central,Summit Guest Chair,Furniture,Seating,475.67,240.18,475.67,71.35,404.32,240.18,164.14
ORD-02397,PROD-0073,6,85.44,0.0,CUST-0460,2025-09-26,Online,Credit Card,Isla Campbell,Small Business,Mississauga,Ontario,Central,Atlas Spice Rack,Home & Kitchen,Storage,85.44,42.33,512.64,0.0,512.64,253.98,258.66
ORD-02397,PROD-0024,1,332.34,0.1,CUST-0460,2025-09-26,Online,Credit Card,Isla Campbell,Small Business,Mississauga,Ontario,Central,Aurora Printer Cabinet,Furniture,Office,332.34,167.39,332.34,33.23,299.11,167.39,131.72
ORD-02398,PROD-0013,4,341.17,0.15,CUST-0317,2024-01-29,In-Store,Debit Card,Jackson Singh,home office,Winnipeg,Manitoba,Prairies,Atlas Mini Projector,Electronics,Computing,341.17,169.34,1364.68,204.7,1159.98,677.36,482.62
ORD-02398,PROD-0011,1,199.78,0.2,CUST-0317,2024-01-29,In-Store,Debit Card,Jackson Singh,Home Office,Winnipeg,Manitoba,Prairies,Evergreen Portable SSD,Electronics,Computing,199.78,130.76,199.78,39.96,159.82,130.76,29.06
ORD-02398,PROD-0060,1,46.33,0.0,CUST-0317,2024-01-29,In-Store,Debit Card,Jackson Singh,Home Office,Winnipeg,Manitoba,Prairies,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,46.33,0.0,46.33,25.03,21.3
ORD-02399,PROD-0090,1,235.91,0.1,CUST-0303,2025-12-22,Phone Order,PayPal,Victoria Garcia,Small Business,Quebec City,Quebec,East,Cedar Carry-On Scale,Sports & Outdoors,Travel,235.91,118.82,235.91,23.59,212.32,118.82,93.5
ORD-02400,PROD-0120,7,72.62,0.1,CUST-0416,2025-09-27,Online,Credit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Aurora Indoor Slippers,Apparel,Footwear,72.62,41.48,508.34,50.83,457.51,290.36,167.15
ORD-02400,PROD-0035,8,605.6,0.3,CUST-0416,2025-09-27,Online,Credit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Evergreen Closet Organizer,Furniture,Storage,605.6,537.36,4844.8,1453.44,3391.36,4298.88,-907.52
ORD-02400,PROD-0090,4,235.91,0.0,CUST-0416,2025-09-27,Online,Credit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Cedar Carry-On Scale,Sports & Outdoors,Travel,235.91,118.82,943.64,0.0,943.64,475.28,468.36
ORD-02401,PROD-0111,2,17.21,0.1,CUST-0322,2025-08-02,Online,Gift Card,Benjamin Taylor,Corporate,Vancouver,British Columbia,West,Summit Rain Jacket,Apparel,Outerwear,17.21,12.13,34.42,3.44,30.98,24.26,6.72
ORD-02402,PROD-0120,6,72.62,0.2,CUST-0052,2024-03-21,Online,Credit Card,Grace Parker,Consumer,Toronto,Ontario,Central,Aurora Indoor Slippers,apparel,Footwear,72.62,41.48,435.72,87.14,348.58,248.88,99.7
ORD-02402,PROD-0024,3,332.34,0.1,CUST-0052,2024-03-21,Online,Credit Card,Grace Parker,Consumer,Toronto,Ontario,Central,Aurora Printer Cabinet,Furniture,Office,332.34,167.39,997.02,99.7,897.32,502.17,395.15
ORD-02402,PROD-0117,1,59.3,0.1,CUST-0052,2024-03-21,Online,Credit Card,Grace Parker,Consumer,Toronto,Ontario,Central,Nova Walking Sneakers,Apparel,Footwear,59.3,30.94,59.3,5.93,53.37,30.94,22.43
ORD-02403,PROD-0013,4,341.17,0.15,CUST-0348,2024-02-02,Online,Credit Card,Henry Lee,Small Business,Quebec City,Quebec,East,Atlas Mini Projector,Electronics,Computing,341.17,169.34,1364.68,204.7,1159.98,677.36,482.62
ORD-02403,PROD-0098,2,232.83,0.05,CUST-0348,2024-02-02,Online,Credit Card,Henry Lee,Small Business,Quebec City,Quebec,East,Northwind Phone Mount,Sports & Outdoors,Cycling,232.83,160.65,465.66,23.28,442.38,321.3,121.08
ORD-02403,PROD-0057,7,85.49,0.1,CUST-0348,2024-02-02,Online,Credit Card,Henry Lee,Small Business,Quebec City,Quebec,East,Nova Bubble Mailer,Office Supplies,Mailroom,85.49,51.85,598.43,59.84,538.59,362.95,175.64
ORD-02404,PROD-0097,5,97.54,0.0,CUST-0605,2025-11-21,Online,Credit Card,Aiden Jackson,Consumer,Toronto,Ontario,Central,Atlas Water Bottle Cage,Sports & Outdoors,Cycling,97.54,63.45,487.7,0.0,487.7,317.25,170.45
ORD-02405,PROD-0099,4,122.4,0.05,CUST-0403,2024-10-21,Phone Order,Debit Card,Thomas Thompson,Home Office,Fredericton,New Brunswick,Atlantic,Summit Repair Kit,Sports & Outdoors,Cycling,122.4,68.36,489.6,24.48,465.12,273.44,191.68
ORD-02405,PROD-0093,1,213.7,0.05,CUST-0403,2024-10-21,Phone Order,Debit Card,Thomas Thompson,Home Office,Fredericton,New Brunswick,Atlantic,Nova Picnic Mat,Sports & Outdoors,Outdoor Gear,213.7,123.12,213.7,10.68,203.02,123.12,79.9
ORD-02405,PROD-0002,7,124.53,0.15,CUST-0403,2024-10-21,Phone Order,Debit Card,Thomas Thompson,Home Office,Fredericton,New Brunswick,Atlantic,Northwind Mechanical Keyboard,Electronics,Accessories,124.53,61.17,871.71,130.76,740.95,428.19,312.76
ORD-02405,PROD-0027,2,475.67,0.05,CUST-0403,2024-10-21,Phone Order,Debit Card,Thomas Thompson,Home Office,Fredericton,New Brunswick,Atlantic,Summit Guest Chair,Furniture,Seating,475.67,240.18,951.34,47.57,903.77,480.36,423.41
ORD-02406,PROD-0013,8,341.17,0.05,CUST-0292,2024-03-06,Online,Credit Card,Charlotte Green,Corporate,Edmonton,Alberta,West,Atlas Mini Projector,Electronics,Computing,341.17,169.34,2729.36,136.47,2592.89,1354.72,1238.17
ORD-02406,PROD-0029,3,215.51,0.15,CUST-0292,2024-03-06,Online,Credit Card,Charlotte Green,Corporate,Edmonton,Alberta,West,Pioneer Lounge Chair,Furniture,Seating,215.51,148.64,646.53,96.98,549.55,445.92,103.63
ORD-02407,PROD-0088,1,225.31,0.05,CUST-0559,2025-01-02,Online,PayPal,Sophia Wilson,corporate,Fredericton,New Brunswick,Atlantic,Vista Packing Cube Set,Sports & Outdoors,Travel,225.31,111.88,225.31,11.27,214.04,111.88,102.16
ORD-02407,PROD-0073,1,85.44,0.05,CUST-0559,2025-01-02,Online,PayPal,Sophia Wilson,Corporate,Fredericton,New Brunswick,Atlantic,Atlas Spice Rack,Home & Kitchen,Storage,85.44,42.33,85.44,4.27,81.17,42.33,38.84
ORD-02407,PROD-0044,3,9.04,0.15,CUST-0559,2025-01-02,Online,PayPal,Sophia Wilson,Corporate,Fredericton,New Brunswick,Atlantic,Lumen Sketch Pad,Office Supplies,Paper,9.04,6.49,27.12,4.07,23.05,19.47,3.58
ORD-02407,PROD-0019,1,344.72,0.0,CUST-0559,2025-01-02,Online,PayPal,Sophia Wilson,Corporate,Fredericton,New Brunswick,Atlantic,Harbor Smart Watch Band,Electronics,Mobile,344.72,160.53,344.72,0.0,344.72,160.53,184.19
ORD-02408,PROD-0010,2,30.5,0.05,CUST-0585,2025-03-14,Phone Order,Cash,Ella Parker,Consumer,Quebec City,Quebec,East,Apex Conference Mic,Electronics,Audio,30.5,17.24,61.0,3.05,57.95,34.48,23.47
ORD-02408,PROD-0070,2,225.17,0.1,CUST-0585,2025-03-14,Phone Order,Cash,Ella Parker,Consumer,Quebec City,Quebec,East,Apex Water Pitcher,Home & Kitchen,Dining,225.17,159.81,450.34,45.03,405.31,319.62,85.69
ORD-02409,PROD-0114,7,46.53,0.1,CUST-0248,2025/05/05,In-Store,PayPal,Jackson Martin,Consumer,Toronto,Ontario,Central,Cedar Windbreaker,Apparel,Outerwear,46.53,23.7,325.71,32.57,293.14,165.9,127.24
ORD-02410,PROD-0111,2,17.21,0.05,CUST-0584,2024-10-22,Online,PayPal,Owen Harris,Consumer,Ottawa,Ontario,Central,Summit Rain Jacket,Apparel,Outerwear,17.21,12.13,34.42,1.72,32.7,24.26,8.44
ORD-02410,PROD-0029,4,215.51,0.15,CUST-0584,2024-10-22,Online,PayPal,Owen Harris,Consumer,Ottawa,Ontario,Central,Pioneer Lounge Chair,Furniture,Seating,215.51,148.64,862.04,129.31,732.73,594.56,138.17
ORD-02410,PROD-0003,2,81.36,0.0,CUST-0584,2024-10-22,Online,PayPal,Owen Harris,Consumer,Ottawa,Ontario,Central,Summit USB Hub,Electronic,Accessories,81.36,51.94,162.72,0.0,162.72,103.88,58.84
ORD-02410,PROD-0001,1,101.47,0.05,CUST-0584,2024-10-22,Online,PayPal,Owen Harris,Consumer,Ottawa,Ontario,Central,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,101.47,5.07,96.4,54.81,41.59
ORD-02411,PROD-0017,2,271.38,0.0,CUST-0012,2024-03-15,In-Store,Gift Card,Jack Lee,Small Business,Ottawa,Ontario,Central,Pioneer Tablet Cover,Electronics,Mobile,271.38,170.32,542.76,0.0,542.76,340.64,202.12
ORD-02411,PROD-0116,2,134.64,0.0,CUST-0012,2024-03-15,In-Store,Gift Card,Jack Lee,Small Business,Ottawa,Ontario,Central,Lumen Running Shoes,Apparel,Footwear,134.64,71.22,269.28,0.0,269.28,142.44,126.84
ORD-02412,PROD-0100,1,134.68,0.0,CUST-0597,2024-03-03,In-Store,Debit Card,Jackson Campbell,Small Business,Hamilton,Ontario,Central,Vista LED Bike Light,Sports & Outdoors,Cycling,134.68,65.5,134.68,0.0,134.68,65.5,69.18
ORD-02412,PROD-0020,2,43.92,0.0,CUST-0597,2024-03-03,In-Store,Debit Card,Jackson Campbell,Small Business,Hamilton,Ontario,Central,Lumen Wireless Dock,Electronics,Mobile,43.92,30.51,87.84,0.0,87.84,61.02,26.82
ORD-02413,PROD-0108,2,103.9,0.0,CUST-0016,2024-02-02,In-Store,Debit Card,Zoe Hill,Home Office,Saskatoon,Saskatchewan,Prairies,Aurora Running Socks,Apparel,Accessories,103.9,72.06,207.8,0.0,207.8,144.12,63.68
ORD-02413,PROD-0087,4,59.25,0.05,CUST-0016,2024-02-02,In-Store,Debit Card,Zoe Hill,Home Office,Saskatoon,Saskatchewan,Prairies,Summit Travel Mug,Sports & Outdoors,Travel,59.25,35.97,237.0,11.85,225.15,143.88,81.27
ORD-02413,PROD-0006,-6,149.77,0.05,CUST-0016,2024-02-02,In-Store,Debit Card,Zoe Hill,Home Office,Saskatoon,Saskatchewan,Prairies,Cedar Bluetooth Speaker,Electronics,Audio,149.77,72.45,898.62,44.93,853.69,434.7,418.99
ORD-02414,PROD-0051,2,76.8,0.1,CUST-0249,2024-01-15,Online,Cash,Emily Roberts,Home Office,Fredericton,New Brunswick,Atlantic,Summit Binder Set,Office Supplies,Organization,76.8,51.25,153.6,15.36,138.24,102.5,35.74
ORD-02415,PROD-0117,6,59.3,0.05,CUST-0007,2024-10-15,Marketplace,Credit Card,Ethan Harris,Consumer,Edmonton,Alberta,West,Nova Walking Sneakers,Apparels,Footwear,59.3,30.94,355.8,17.79,338.01,185.64,152.37
ORD-02415,PROD-0059,5,88.97,0.05,CUST-0007,2024-10-15,Marketplace,Credit Card,Ethan Harris,Consumer,Edmonton,Alberta,West,Evergreen Envelope Box,Office Supplies,Mailroom,88.97,61.32,444.85,22.24,422.61,306.6,116.01
ORD-02415,PROD-0043,2,81.04,0.05,CUST-0007,2024-10-15,Marketplace,Credit Card,Ethan Harris,Consumer,Edmonton,Alberta,West,Harbor Sticky Notes,Office Supplies,Paper,81.04,53.68,162.08,8.1,153.98,107.36,46.62
ORD-02415,PROD-0097,1,97.54,0.0,CUST-0007,2024-10-15,Marketplace,Credit Card,Ethan Harris,Consumer,Edmonton,Alberta,West,Atlas Water Bottle Cage,Sports & Outdoors,Cycling,97.54,63.45,97.54,0.0,97.54,63.45,34.09
ORD-02416,PROD-0108,1,103.9,0.1,CUST-0608,2025-03-09,Online,Credit Card,Mason Edwards,Small Business,Fredericton,New Brunswick,Atlantic,Aurora Running Socks,Apparel,Accessories,103.9,72.06,103.9,10.39,93.51,72.06,21.45
ORD-02417,PROD-0067,1,90.9,0.05,CUST-0184,2024-01-09,Marketplace,Credit Card,William Smith,Consumer,Halifax,Nova Scotia,Atlantic,Harbor Glassware Set,Home & Kitchen,Dining,90.9,42.33,90.9,4.55,86.35,42.33,44.02
ORD-02417,PROD-0024,2,332.34,0.0,CUST-0184,2025-13-40,Marketplace,Credit Card,William Smith,Consumer,Halifax,Nova Scotia,Atlantic,Aurora Printer Cabinet,Furniture,Office,332.34,167.39,664.68,0.0,664.68,334.78,329.9
ORD-02418,PROD-0045,5,49.53,0.0,CUST-0611,2024-05-09,Online,Credit Card,Scarlett Nguyen,Small Business,Winnipeg,Manitoba,Prairies,Nova Shipping Labels,Office Supplies,Paper,49.53,32.66,247.65,0.0,247.65,163.3,84.35
ORD-02419,PROD-0013,4,341.17,0.0,CUST-0564,2024-01-07,Online,Credit Card,Leah Young,Small Business,Montreal,Quebec,East,Atlas Mini Projector,Electronics,Computing,341.17,169.34,1364.68,0.0,1364.68,677.36,687.32
ORD-02419,PROD-0083,2,228.1,0.15,CUST-0564,2024-01-07,Online,Credit Card,Leah Young,Small Business,Montreal,Quebec,East,Evergreen Dumbbell Set,Sports & Outdoors,Fitness,228.1,128.15,456.2,68.43,387.77,256.3,131.47
ORD-02419,PROD-0102,5,121.36,0.05,CUST-0564,2024-01-07,Online,Credit Card,Leah Young,Small Business,Montreal,Quebec,East,Cedar Training Hoodie,Apparel,Athleisure,121.36,77.51,606.8,30.34,576.46,387.55,188.91
ORD-02419,PROD-0078,6,242.21,0.1,CUST-0564,2024-01-07,Online,Credit Card,Leah Young,Small Business,Montreal,Quebec,East,Cedar Wall Art,Home and Kitchen,Decor,242.21,160.98,1453.26,145.33,1307.93,965.88,342.05
ORD-02420,,1,6.43,0.05,CUST-0375,2025-08-02,Online,Credit Card,Harper Evans,Small Business,Halifax,Nova Scotia,Atlantic,Lumen Packing Tape,Office Supplies,Mailroom,6.43,4.13,6.43,0.32,6.11,4.13,1.98
ORD-02421,PROD-0096,4,33.06,0.05,CUST-0564,2025-07-17,Online,Debit Card,Leah Young,Small Business,Montreal,Quebec,East,Aurora Bike Helmet,Sports & Outdoors,Cycling,33.06,15.22,132.24,6.61,125.63,60.88,64.75
ORD-02421,PROD-0060,4,46.33,0.0,CUST-0564,2025-07-17,Online,Debit Card,Leah Young,Small Business,Montreal,Quebec,East,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,185.32,0.0,185.32,100.12,85.2
ORD-02422,PROD-0044,3,9.04,0.1,CUST-0570,2025-06-13,Online,Credit Card,Nathan Harris,Corporate,Halifax,Nova Scotia,Atlantic,Lumen Sketch Pad,Office Supplies,Paper,9.04,6.49,27.12,2.71,24.41,19.47,4.94
ORD-02422,PROD-0118,3,20.34,0.0,CUST-0570,2025-06-13,Online,Credit Card,Nathan Harris,Corporate,Halifax,Nova Scotia,Atlantic,Apex Slip-On Shoes,Apparel,Footwear,20.34,12.38,61.02,0.0,61.02,37.14,23.88
ORD-02422,PROD-0031,3,193.53,0.05,CUST-0570,2025-06-13,Online,Credit Card,Nathan Harris,Corporate,Halifax,Nova Scotia,Atlantic,Harbor File Cabinet,Furniture,Storage,193.53,103.87,580.59,29.03,551.56,311.61,239.95
ORD-02422,PROD-0062,7,68.16,0.05,CUST-0570,2025-06-13,Online,Credit Card,Nathan Harris,Corporate,Halifax,Nova Scotia,Atlantic,Northwind Coffee Maker,Home & Kitchen,Appliances,68.16,35.23,477.12,23.86,453.26,246.61,206.65
ORD-02423,PROD-0113,2,38.39,0.0,CUST-0596,2025-05-06,Marketplace,PayPal,Thomas Harris,Corporate,Edmonton,Alberta,West,Pioneer Fleece Pullover,Apparel,Outerwear,38.39,18.67,76.78,0.0,76.78,37.34,39.44
ORD-02424,PROD-0001,1,101.47,0.0,CUST-0099,2025-06-10,Online,PayPal,Thomas Taylor,Corporate,Edmonton,Alberta,West,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,101.47,0.0,101.47,54.81,46.66
ORD-02424,PROD-0007,2,117.78,0.1,CUST-0099,2025-06-10,Online,PayPal,Thomas Taylor,Corporate,Edmonton,Alberta,West,Harbor Noise Cancelling Headset,Electronics,Audio,117.78,102.71,235.56,23.56,212.0,205.42,6.58
ORD-02425,PROD-0036,2,441.84,0.2,CUST-0235,2024-05-18,In-Store,Credit Card,Jackson White,Corporate,Mississauga,Ontario,Central,Aurora Desk Lamp,Furniture,Decor,441.84,295.4,883.68,176.74,706.94,590.8,116.14
ORD-02426,PROD-0009,3,122.59,0.1,CUST-0217,2024-05-14,Marketplace,Cash,Mia Taylor,Consumer,Ottawa,Ontario,Central,Nova Sound Bar,Electronics,Audio,122.59,87.97,367.77,36.78,330.99,263.91,67.08
ORD-02426,PROD-0054,4,54.96,0.1,CUST-0217,2024-05-14,Marketplace,Cash,Mia Taylor,Consumer,Ottawa,Ontario,Central,Cedar Label Maker,Office Supplies,Organization,54.96,36.8,219.84,21.98,197.86,147.2,50.66
ORD-02426,PROD-0047,4,12.61,0.1,CUST-0217,2024-05-14,Marketplace,Cash,Mia Taylor,Consumer,Ottawa,Ontario,Central,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,50.44,5.04,45.4,31.8,13.6
ORD-02427,PROD-0092,4,172.48,0.0,CUST-0131,2024-02-06,In-Store,Gift Card,Ella Garcia,Corporate,Montreal,Quebec,East,Lumen Folding Chair,Sports & Outdoors,Outdoor Gear,172.48,108.0,689.92,0.0,689.92,432.0,257.92
